Id_bien,id_codedep_codecommune,No_voie,BTQ,Type_voie,Voie,Total_piece,Surface_carrez,Surface_local,Type_local,Id_region
380,006088,14,T,AV,BORRIGLIONE,3,80.6,35,Appartement,22
381,006088,33,,AV,STEPHEN LIEGEARD,1,15.24,19,Appartement,22
382,006088,32,,RUE,VERDI,1,42.9,43,Appartement,22
383,006088,18,,BD,DE RIQUIER,2,42.24,41,Appartement,22
384,006088,25,,AV,DESAMBROIS,7,220.02,209,Appartement,22
385,006088,5,,RUE,DES BOERS,4,131.19,100,Appartement,22
386,006088,128,,AV,DE LA LANTERNE,2,46.03,48,Appartement,22
387,006088,27,,RUE,LAMARTINE,5,20.77,126,Appartement,22
388,006088,81,B,BD,GAMBETTA,1,15.85,17,Appartement,22
389,006088,44,,BD,GAMBETTA,3,91,90,Appartement,22
390,006088,13,,AV,CORNICHE FLEURIE,1,21.55,22,Appartement,22
391,006088,79,,BD,MANTEGA RIGHI,3,67.6,65,Appartement,22
392,006088,5,,RUE,CROS DE CAPEU,2,42.7,44,Appartement,22
393,006088,22,T,BD,DU TZAREWITCH,1,36.43,36,Appartement,22
394,006088,23,,AV,GIACOBI,1,19.39,19,Appartement,22
395,006088,59,,RTE,DE BELLET,1,21.01,21,Appartement,22
396,006088,96,,AV,CORNICHE FLEURIE,4,77.11,78,Appartement,22
397,006088,384,,AV,DE FABRON,1,24.7,24,Appartement,22
398,006088,39,,RUE,BONAPARTE,4,56.1,57,Appartement,22
399,006088,24,,RUE,DELILLE,2,49.73,52,Appartement,22
400,006088,17,,RUE,PENCHIENATTI,2,35.87,36,Appartement,22
401,006088,93,,PROM,DES ANGLAIS,3,104.93,122,Appartement,22
402,006088,96,,AV,CORNICHE FLEURIE,3,66.3,65,Appartement,22
403,006088,21,,RUE,MARIE BASHKIRTSEFF,1,28.34,28,Appartement,22
404,006088,132,,AV,DE BRANCOLAR,4,110.6,118,Appartement,22
405,006088,18,,AV,GAY,3,71.85,65,Appartement,22
406,006088,61,,AV,SAINTE MARGUERITE,3,61.06,66,Appartement,22
407,006088,54,,AV,DE LA BORNALA,1,20.18,20,Appartement,22
408,006088,245,,RTE,DE BELLET,4,82.41,84,Maison,22
409,006088,14,,RUE,DES PONCHETTES,4,63.6,72,Maison,22
410,006088,2,,RUE,PARMENTIER,1,9.82,10,Appartement,22
411,006088,21,,AV,DE FABRON,2,59.27,60,Appartement,22
412,006088,37,,AV,G CLEMENCEAU,2,50.32,53,Appartement,22
413,006088,48,A,RTE,DE GRENOBLE,4,76.15,68,Appartement,22
414,006088,10,,BD,DUBOUCHAGE,1,22.75,25,Appartement,22
415,006088,73,,CHE,DE TERRON,4,70.42,68,Appartement,22
416,006088,9,,AV,MARECHAL LYAUTEY,1,18.69,21,Appartement,22
417,006088,190,,RTE,DE TURIN,2,33.33,33,Appartement,22
418,006088,16,,PL,GARIBALDI,3,185.05,90,Appartement,22
419,006088,12,,AV,GAY,4,89.07,86,Appartement,22
420,006088,128,,BD,DE LA MADELEINE,1,31.18,30,Appartement,22
421,006088,63,,RUE,ROSSINI,2,51.5,50,Appartement,22
422,006088,259,,AV,DE PESSICART,2,54.75,36,Maison,22
423,006088,10,,RUE,LAURENT GIAUME,2,45,45,Appartement,22
424,006088,8,,AV,SAINT JEAN BAPTISTE,2,60.13,49,Appartement,22
425,006088,13,,RUE,DU ROCHER,1,17.08,20,Appartement,22
426,006088,22,,RUE,BOTTERO,2,50.17,51,Appartement,22
427,006088,121,B,BD,NAPOLEON III,3,69.16,78,Appartement,22
428,006088,15,,RUE,ASSALIT,4,80.27,82,Appartement,22
429,006088,3,,RUE,DU CONGRES,1,26.2,26,Appartement,22
430,006088,32,,RUE,L HOTEL POSTES,2,55.86,63,Appartement,22
431,006088,8,,RUE,SORGENTINO,2,34.93,36,Appartement,22
432,006088,210,,AV,DE FABRON,2,45.01,46,Appartement,22
433,006088,39,,RUE,DU MARECHAL JOFFRE,4,90.53,86,Appartement,22
434,006088,146,,BD,NAPOLEON III,3,66.62,68,Appartement,22
435,006088,41,,RUE,CLEMENT ROASSAL,1,34.39,34,Appartement,22
436,006088,2,,RUE,DE LA POISSONNERIE,4,115.22,120,Appartement,22
437,006088,54,,RUE,AUGUSTE GAL PROLONGEE,2,40.75,41,Appartement,22
438,006088,280,B,AV,DE LA CALIFORNIE,2,59.55,56,Appartement,22
439,006088,13,,RUE,MARALDI,2,41.24,30,Appartement,22
440,006088,45,,BD,STALINGRAD,5,91.17,100,Appartement,22
441,006088,22,,BD,DUBOUCHAGE,4,80.71,84,Appartement,22
442,006088,42,,RUE,BONAPARTE,1,26.05,25,Appartement,22
443,006088,50,,RUE,ARSON,2,77.62,39,Appartement,22
444,006088,2,,RUE,EMMA ET PHILIPPE TIRANTY,5,109.5,113,Appartement,22
445,006088,52,,AV,DE LA CALIFORNIE,1,23.4,22,Appartement,22
446,006088,25,,RUE,DE ROQUEBILLIERE,3,56.89,56,Appartement,22
447,006088,5,T,AV,MIRABEAU,1,37.98,40,Appartement,22
448,006088,12,,AV,LOUIS COCHOIS,4,73.6,78,Appartement,22
449,006088,1,,RUE,DE ORESTIS,2,38.58,38,Appartement,22
450,006088,38,,RUE,VERDI,3,89.5,86,Appartement,22
451,006088,13,,AV,DU PETIT FABRON,2,41.39,40,Appartement,22
452,006088,79,,AV,SAINT AUGUSTIN,3,57.81,55,Appartement,22
453,006088,61,,AV,CORNICHE FLEURIE,4,80.69,80,Appartement,22
454,006088,396,,AV,DE PESSICART,2,43.5,41,Maison,22
455,006088,75,,AV,RAOUL DUFY,2,40.74,40,Appartement,22
456,006088,167,,AV,MARECHAL LYAUTEY,1,32.24,32,Appartement,22
457,006088,20,,BD,ARMEE DES ALPES,3,66.35,66,Appartement,22
458,006088,30,,BD,GENERAL LOUIS DELFINO,2,41.36,39,Appartement,22
459,006088,1,,RUE,MACCARANI,3,61.35,65,Appartement,22
460,006088,8,,RUE,GUIGLIA,3,98.18,85,Appartement,22
461,006088,21,,RUE,GEORGES DOUBLET,1,16.41,22,Appartement,22
462,006088,186,,AV,DE FABRON,1,26.5,20,Appartement,22
463,006088,156,A,COR,DES OLIVIERS,3,73.67,76,Maison,22
464,006088,20,,RUE,ALBERT VOISIN,2,32.6,31,Appartement,22
465,006088,15,,RUE,RIBOTTI,3,50.04,60,Appartement,22
466,006088,18,,RUE,BERLIOZ,5,150.36,153,Appartement,22
467,006088,230,,AV,DE LA CALIFORNIE,3,76.55,76,Appartement,22
468,006088,55,,AV,HENRI MATISSE,3,39.45,42,Appartement,22
469,006088,380,,AV,DE FABRON,4,77.09,76,Appartement,22
470,006088,308,,BD,DE LA MADELEINE,3,150,48,Appartement,22
471,006088,136,,AV,CYRILLE BESSET,3,55.39,54,Appartement,22
472,006088,17,,RUE,DE RUSSIE,4,89.66,88,Appartement,22
473,006088,22,T,BD,DUBOUCHAGE,1,18.81,20,Appartement,22
474,006088,7,,RUE,HENRY DE CESSOLE,1,35.16,36,Appartement,22
475,006088,300,,CHE,DE LA GINESTIERE,4,84.63,83,Maison,22
476,006088,6,,AV,RENE BOYLESVE,3,44.11,44,Appartement,22
477,006088,18,,AV,GRAVIER,4,52.32,57,Appartement,22
478,006088,6,,RUE,ABBE SALVETTI,1,16.8,16,Appartement,22
479,006088,3,,AV,URBAIN BOSIO,2,36.55,36,Appartement,22
480,006088,9,B,RUE,EMMANUEL PHILIBERT,3,33.04,60,Appartement,22
481,006088,4,,RUE,SAINT PHILIPPE,1,43.68,45,Appartement,22
482,006088,25,,RUE,TRACHEL,1,34.33,33,Appartement,22
483,006088,21,,RUE,GEORGES DOUBLET,1,13.71,16,Appartement,22
484,006088,30,,BD,GORBELLA,3,53.19,57,Appartement,22
485,006088,36,,RTE,DE TURIN,3,64.2,64,Appartement,22
486,006088,4,,RUE,RUSCA,3,58.27,55,Appartement,22
487,006088,6,,RUE,LAMARTINE,2,35.02,33,Appartement,22
488,006088,13,,AV,CARAVADOSSI,5,114.02,127,Appartement,22
489,006088,173,,RTE,ST PIERRE FERIC,2,29.31,32,Appartement,22
490,006088,67,,AV,ESTIENNE D ORVES,2,34.49,34,Appartement,22
491,006088,209,,RTE,DE BELLET,4,104.68,107,Maison,22
492,006088,27,,AV,SAINTE MARGUERITE,2,42.12,42,Appartement,22
493,006088,25,,AV,ANTOINE MARTIN,4,86,86,Appartement,22
494,006088,14,,RUE,MARCEAU,2,59.25,53,Appartement,22
495,006088,32,,CHE,JEAN BAGNIS,4,102.4,95,Maison,22
496,006088,10,,AV,ANGELIQUE BRAQUET,2,35.3,36,Appartement,22
497,006088,1,,PARC,LISERB,3,142.86,141,Appartement,22
498,006088,49,,BD,GENERAL LOUIS DELFINO,2,56.19,60,Appartement,22
499,006088,3,,RUE,FODERE,2,26.75,32,Appartement,22
500,006088,30,,RUE,GUIGLIA,2,75.25,73,Appartement,22
501,006088,19,,AV,VAL MARIE,3,75.71,75,Appartement,22
502,006088,51,,AV,CORNICHE FLEURIE,4,73.09,73,Appartement,22
503,006088,15,,RUE,DE BELGIQUE,1,14.35,14,Appartement,22
504,006088,26,,AV,DE LA BORNALA,4,75.37,78,Appartement,22
505,006088,59,,RTE,DE BELLET,1,27.01,27,Appartement,22
506,006088,234,,AV,DE LA LANTERNE,1,36.04,37,Appartement,22
507,006088,25,,AV,JOSEPH GIORDAN,1,20.41,20,Appartement,22
508,006088,19,,RUE,CHATEAUNEUF,1,42.23,41,Appartement,22
509,006088,3,,AV,GLORIA,2,54.27,52,Appartement,22
510,006088,54,,BD,HENRI SAPPIA,4,78.41,78,Appartement,22
511,006088,54,,AV,DU RAY,3,54.44,53,Appartement,22
512,006088,54,,AV,DU RAY,4,64.04,63,Appartement,22
513,006088,28,,RUE,GEORGES VILLE,1,18.18,17,Appartement,22
514,006088,8,,BD,DE RIQUIER,2,34.02,34,Appartement,22
515,006088,12,,PL,GUYNEMER,3,57.1,44,Appartement,22
516,006088,66,,BD,DE LA MADELEINE,1,23.61,25,Appartement,22
517,006088,101,,AV,DE LA CALIFORNIE,2,36.73,42,Appartement,22
518,006088,156,,COR,DES OLIVIERS,4,99.54,100,Maison,22
519,006088,71,,BD,CIMIEZ,4,140.7,150,Appartement,22
520,006088,2,,RUE,FONTAINE DE LA VILLE,3,38.82,35,Appartement,22
521,006088,78,,BD,GENERAL LOUIS DELFINO,2,33.53,34,Appartement,22
522,006088,51,,BD,DE MONTREAL,3,71.59,69,Appartement,22
523,006088,52,,AV,HENRI MATISSE,1,31.03,31,Appartement,22
524,006088,21,,RUE,EMMANUEL PHILIBERT,1,17.55,17,Appartement,22
525,006088,18,,RUE,DES POTIERS,1,24.16,27,Appartement,22
526,006088,16,,AV,NOTRE DAME,3,55.32,55,Appartement,22
527,006088,19,,AV,SAINT JOSEPH,2,25.68,26,Appartement,22
528,006088,158,,RUE,DE FRANCE,4,95.69,95,Appartement,22
529,006088,48,,AV,DE LA CALIFORNIE,1,25.13,17,Appartement,22
530,006088,85,,BD,DE LA MADELEINE,2,42.07,41,Appartement,22
531,006088,50,,CHE,DU CAL DE SPAGNOL,2,47.59,47,Appartement,22
532,006088,35,,AV,RAYMOND FERAUD,4,95.07,95,Appartement,22
533,006088,54,,BD,GENERAL LOUIS DELFINO,2,53.37,55,Appartement,22
534,006088,21,,BD,FRANCK PILATTE,3,68.6,61,Appartement,22
535,006088,90,,RUE,AUGUSTE PEGURIER,3,60.79,58,Appartement,22
536,006088,9002,,ILOT,GUIGONIS ST FRANCOIS,2,56.05,46,Appartement,22
537,006088,10,,RUE,BERLIOZ,4,89.27,91,Appartement,22
538,006088,1,,RUE,VICTOR JUGE,1,164.4,30,Appartement,22
539,006088,10,,AV,DURANTE,7,27,200,Appartement,22
540,006088,83,,BD,DE LA MADELEINE,1,19.51,19,Appartement,22
541,006088,103,,BD,DE LA MADELEINE,3,38.7,38,Appartement,22
542,006088,54,,RTE,DE CANTA GALET,2,44.29,44,Appartement,22
543,006088,26,,VALL,BARLA,1,32.2,32,Appartement,22
544,006088,179,,AV,CORNICHE FLEURIE,4,93.3,87,Maison,22
545,006088,10,,AV,CAGNOLI,1,35.53,36,Appartement,22
546,006088,10,,AV,MARECHAL FOCH,1,25.49,26,Appartement,22
547,006088,22,,RUE,L HOTEL POSTES,5,125.28,120,Appartement,22
548,006088,160,,RUE,DE FRANCE,2,57.92,59,Appartement,22
549,006088,30,,AV,DE FABRON,1,23.13,24,Appartement,22
550,006088,26,B,BD,DE MONTREAL,1,32,31,Appartement,22
551,006088,3,,RUE,COLONNA D ISTRIA,3,41.01,41,Appartement,22
552,006088,2,,RUE,BARRALIS,2,41.51,47,Appartement,22
553,006088,7,,RUE,BERLIOZ,2,41.27,42,Appartement,22
554,006088,171,,RUE,DE FRANCE,1,23.11,19,Appartement,22
555,006088,52,,AV,HENRI MATISSE,2,41.09,41,Appartement,22
556,006088,81,,AV,CORNICHE FLEURIE,3,80.62,80,Appartement,22
557,006088,97,,BD,JEAN BEHRA,2,38.46,40,Appartement,22
558,006088,23,,AV,DE GAIRAUT,3,60.26,70,Appartement,22
559,006088,21,,AV,DE LA REPUBLIQUE,3,36.22,35,Appartement,22
560,006088,19,,BD,RAIMBALDI,3,73.07,85,Appartement,22
561,006088,186,,AV,DE PESSICART,3,72.05,72,Appartement,22
562,006088,188,,AV,DE FABRON,1,22.49,24,Appartement,22
563,006088,6,,RUE,FRANCOIS CARLO,1,28.89,30,Appartement,22
564,006088,7,,CHE,DES CRETES,1,35.5,40,Appartement,22
565,006088,37,,RUE,PASTORELLI,2,47.35,40,Appartement,22
566,006088,9,,RUE,DIDEROT,1,27.03,34,Appartement,22
567,006088,71,,AV,DE PESSICART,2,46.48,46,Appartement,22
568,006088,8,B,AV,GLORIA,1,58.1,36,Appartement,22
569,006088,21,,AV,DE FABRON,3,75.41,76,Appartement,22
570,006088,209,,AV,DE FABRON,3,82.52,82,Appartement,22
571,006088,2,,RUE,DES BARBETS,3,67.18,67,Appartement,22
572,006088,19,,RUE,CHABRIER,1,32.47,16,Appartement,22
573,006088,11,,RUE,TRACHEL,2,51.15,69,Appartement,22
574,006088,7,,RUE,VILLENEUVE,2,53.72,57,Appartement,22
575,006088,3,,RUE,JULES GILLY,4,83.52,68,Appartement,22
576,006088,22,,RUE,BOTTERO,3,80.13,80,Appartement,22
577,006088,4,,AV,MARECHAL FOCH,4,117.5,123,Appartement,22
578,006088,220,,BD,DE LA MADELEINE,2,49.04,52,Appartement,22
579,006088,104,,ACH,ANC CHE DE LA LANTERNE,3,73.61,74,Appartement,22
580,006088,285,,AV,DE FABRON,5,171.05,176,Appartement,22
581,006088,96,,AV,CORNICHE FLEURIE,2,52.22,54,Appartement,22
582,006088,23,,AV,LOUIS CAPPATTI,2,49.76,49,Appartement,22
583,006088,21,,AV,RENE BOYLESVE,2,42.26,32,Appartement,22
584,006088,1,,AV,CHATEAUBRIAND,3,73.43,74,Appartement,22
585,006088,11,,HLM,RUE CH BAUDELAIRE,3,60.34,59,Appartement,22
586,006088,24,,IMP,LAURENTI,1,26,20,Appartement,22
587,006088,13,,RUE,ALEXIS MOSSA,2,22.96,23,Appartement,22
588,006088,6,,RUE,JOSEPH FRICERO,3,68.95,67,Appartement,22
589,006088,39,,RUE,GIOFFREDO,1,39.79,33,Appartement,22
590,006088,20,,BD,DU TZAREWITCH,2,55.1,57,Appartement,22
591,006088,1,,AV,EDEN PARK,2,51.18,51,Appartement,22
592,006088,7,,RUE,JEAN MERMOZ,4,80.18,80,Appartement,22
593,006088,82,,CHE,DE LA MADONETTE DE TERRON,3,54.09,54,Appartement,22
594,006088,7,,AV,ANTONIA AUGUSTA,1,23.04,23,Appartement,22
595,006088,99,,AV,HESPERIDES,2,26.08,33,Appartement,22
596,006088,10,,RUE,DU CONGRES,5,36.4,124,Appartement,22
597,006088,54,,RUE,DE FRANCE,3,56.32,60,Appartement,22
598,006088,32,,BD,DUBOUCHAGE,2,65.28,70,Appartement,22
599,006088,21,,RUE,GEORGES DOUBLET,1,18.29,20,Appartement,22
600,006088,46,,RUE,GIOFFREDO,1,18.74,18,Appartement,22
601,006088,132,,RUE,DE FRANCE,3,79.8,77,Appartement,22
602,006088,135,,RUE,DE FRANCE,1,26.2,25,Appartement,22
603,006088,9,,VOIE,ROMAINE,1,21.83,20,Appartement,22
604,006088,54,,AV,DU RAY,5,74.96,74,Appartement,22
605,006088,28,,RUE,BOTTERO,1,26.14,25,Appartement,22
606,006088,22,,BD,DUBOUCHAGE,2,50.01,51,Appartement,22
607,006088,17,,AV,DES BAUMETTES,1,35.8,37,Appartement,22
608,006088,103,,BD,GAMBETTA,3,62.98,62,Appartement,22
609,006088,52,,BD,CARLONE,1,22.01,21,Appartement,22
610,006088,54,,AV,DE LA BORNALA,1,26.02,26,Appartement,22
611,006088,117,,AV,DE LA CALIFORNIE,1,54.06,57,Appartement,22
612,006088,252,,AV,DE LA LANTERNE,3,78.01,80,Appartement,22
613,006088,260,,AV,DE FABRON,2,38.69,36,Appartement,22
614,006088,22,,RUE,JEAN CANAVESE,2,49.41,49,Appartement,22
615,006088,74,,AV,DE BRANCOLAR,1,38.03,40,Appartement,22
616,006088,27,,RUE,BOTTERO,3,68.02,67,Appartement,22
617,006088,18,,AV,FLEURS,2,9.81,22,Appartement,22
618,006088,3,,AV,GALLIN,1,16.13,25,Appartement,22
619,006088,301,,COR,DE MAGNAN,3,62.93,63,Appartement,22
620,006088,67,,AV,ESTIENNE D ORVES,3,76.92,75,Appartement,22
621,006088,170,,BD,NAPOLEON III,2,51.39,42,Appartement,22
622,006088,103,,AV,CYRILLE BESSET,1,30.63,30,Appartement,22
623,006088,1,,AV,SAINTE CLAIRE,2,85.71,84,Appartement,22
624,006088,3,,RUE,MARTIN SEYTOUR,1,27.08,29,Appartement,22
625,006088,55,,RUE,DE LA BUFFA,1,23.74,24,Appartement,22
626,006088,8,,RTE,DE BELLET,2,32.03,20,Appartement,22
627,006088,200,,AV,DE LA CALIFORNIE,1,29.16,28,Appartement,22
628,006088,109,,BD,DE CESSOLE,2,50.12,43,Appartement,22
629,006088,136,,BD,GAMBETTA,3,54.49,60,Appartement,22
630,006088,13,,BD,PARC IMPERIAL,3,54.22,72,Appartement,22
631,006088,30,,AV,DE LA BORNALA,1,21.01,20,Appartement,22
632,006088,93,,AV,DE RIMIEZ,6,288.59,277,Maison,22
633,006088,4,,QUAI,PAPACINO,2,38.78,39,Appartement,22
634,006088,39,,PROM,DES ANGLAIS,3,84.01,83,Appartement,22
635,001185,115,,RUE,MASONOD,4,77.3,75,Appartement,23
636,001187,5208,,,LE BULOZ,3,35.3,35,Appartement,24
637,001192,250,,RUE,DES FRENES,4,83.6,83,Maison,25
638,001194,768,,RUE,EDOUARD HERRIOT,2,56.63,56,Appartement,26
639,001199,9,,RUE,DE LA FLAUDIERE,3,65.29,74,Appartement,27
640,001199,4,,PL,DE L HOTEL DE VILLE,2,44.24,48,Appartement,27
641,001202,79,,GR,GRANDE RUE DE BULLIEZ,3,70.09,74,Appartement,28
642,001202,369,,AV,CHARLES DE GAULLE,2,52.6,52,Appartement,28
643,001202,956,,RTE,DE BOURG,2,94.09,88,Maison,28
644,001202,5,,PL,DE L EGLISE,2,37.63,39,Appartement,28
645,001202,44,,RUE,PASTEUR,3,71.29,71,Appartement,28
646,001202,399,,RUE,DU COTEILLON,4,103.62,88,Maison,28
647,001204,154,,RUE,SUR LA VIGNETTE,3,91.69,88,Appartement,29
648,001210,541,,RUE,DES MONTS JURA,2,51.99,56,Appartement,30
649,001210,40,,IMP,DES PISTES,2,21.48,21,Appartement,30
650,001224,231,,RUE,DE LA RABOUDIERE,3,71.8,71,Appartement,31
651,001240,5186,,,MATAFELON,2,42.89,32,Appartement,32
652,001244,13,,RUE,DE LAYE,5,120.5,110,Maison,33
653,001244,2,,RUE,DE LYON,3,65.82,65,Appartement,33
654,001247,5245,,,LES MARS,2,30.98,22,Appartement,34
655,001248,62,,CHE,DU BONATIER,4,85.95,85,Appartement,35
656,001258,151,,RTE,DE BELLEVILLE,3,86.8,90,Appartement,36
657,001262,9,,RUE,NEUVE,1,41.82,47,Appartement,37
658,001269,3,,RUE,DU DOCTEUR GREZEL,5,107.61,106,Appartement,38
659,001269,7,,RUE,DU DOCTEUR GREZEL,2,45.5,40,Appartement,38
660,001281,322,,RUE,DE BRETIGNY,4,112.93,109,Maison,39
661,001281,148,,IMP,DU SAUGY,3,70.53,71,Appartement,39
662,001281,322,,RUE,DE BRETIGNY,4,90.33,90,Maison,39
663,001281,223,,RUE,DES PRALETS,4,113.52,113,Appartement,39
664,001281,195,,IMP,DU SAUGY,4,102.52,103,Maison,39
665,001283,79,,CRS,DE VERDUN,5,138.03,137,Appartement,40
666,001283,10,,RUE,AMPERE,2,68.11,67,Appartement,40
667,001283,14,,RUE,CASTELLION,3,88,92,Appartement,40
668,001283,12,,RUE,DU MURET,1,22.2,30,Appartement,40
669,001283,1,,ESPA,CHARLES DE GAULLE,3,64.44,64,Appartement,40
670,001288,140,,RUE,DE L'ABBE JOLIVET,5,109.22,109,Maison,41
671,001288,276,,RTE,DE POUGNY,2,35.6,36,Appartement,41
672,001313,211,,RUE,CHANTEPIE,2,44.48,45,Appartement,42
673,001313,102,,MAIL,DU NEUTRINO,4,95.43,95,Maison,42
674,001313,33,,MAIL,DU NEUTRINO,3,71.43,70,Appartement,42
675,001313,103,,MAIL,DU NEUTRINO,5,110.13,110,Maison,42
676,001313,94,,ALL,SIMON VAN DER MEER,4,87.38,89,Appartement,42
677,001313,247,,CHE,DE PRE DE PLANCHE,4,73.77,77,Maison,42
678,001313,4,,CHE,DU MARAIS,4,85.12,82,Appartement,42
679,001345,28,,RUE,DU DOC CHARCOT,2,42.78,43,Appartement,43
680,001350,190,A,RUE,CENTRALE,2,50.42,52,Appartement,44
681,001354,8,,RUE,DE GENEVE,2,52.58,52,Appartement,45
682,001354,2,,RUE,DU RECULET,2,58.71,60,Appartement,45
683,001354,226,,ALL,DES CAPUCINES,5,117,117,Maison,45
684,001354,53,,ALL,DES PRUNUS,5,165.92,166,Appartement,45
685,001354,132,,ALL,DES HETRES,4,131.91,133,Appartement,45
686,001354,2,,RUE,DU JURA,3,84.24,83,Appartement,45
687,001354,10,,RUE,DES HAUTAINS,5,112.3,112,Appartement,45
688,001354,2,,RUE,DE CHAMP FUSY,1,30.62,31,Appartement,45
689,001354,33,,RUE,DE GENEVE,3,53.43,56,Appartement,45
690,001354,3,A,RUE,GEORGES CHARPAK,2,47.6,49,Appartement,45
691,001354,461,,RUE,JEAN-JACQUES ROUSSEAU,5,132.16,131,Appartement,45
692,001354,16,,RUE,DES HAUTAINS,2,52.58,58,Appartement,45
693,001354,34,,RUE,DES ECOLES,5,138.05,101,Maison,45
694,001354,181,,RUE,PARC JEAN MONNET,4,133.24,133,Appartement,45
695,001357,77,B,RUE,DU COMMERCE,2,42,43,Appartement,46
696,001363,6,,,DE LA TOUR,4,76.7,90,Appartement,47
697,001390,15,,CHE,DU LAVOIR,2,32.27,32,Appartement,48
698,001390,1143,,RUE,CLAIRES FONTAINES,2,43.23,43,Appartement,48
699,001396,54,,GR,GRANDE RUE,3,68.11,65,Appartement,49
700,001399,329,,RUE,DES CARPIERES,1,24.8,25,Appartement,50
701,001399,663,,RTE,BLANCHE,3,84.97,88,Appartement,50
702,001399,183,,RUE,DU VIEUX BOURG,1,45.12,30,Appartement,50
703,001401,72,,CHE,DES COLLINES,4,105.12,106,Maison,51
704,001401,35,,RUE,DES PRELES,4,87.23,87,Appartement,51
705,001419,312,,RUE,DES TERRASSES,5,124.55,120,Maison,52
706,001419,88,,RUE,DU PETIT CHAMP,4,99.13,102,Maison,52
707,001419,27,,RUE,DES VERGERS,2,43.42,43,Appartement,52
708,001419,75,,RUE,DES VERGERS,3,56.02,56,Appartement,52
709,001419,6066,,RUE,DES BATTOIRS,3,69.65,69,Appartement,52
710,001419,20,,,HAMEAU DES CHENES,6,101.52,102,Maison,52
711,001419,62,,CHE,DU PONT DE GREMAZ,3,68.69,65,Appartement,52
712,001419,6066,,RUE,DES BATTOIRS,2,59.67,59,Appartement,52
713,001435,27,,RTE,DE CESSY,4,85.12,85,Appartement,53
714,001436,8,,RTE,DE DIVONNE,4,134.17,136,Appartement,54
715,001443,46,,AV,DES NATIONS,2,38.67,39,Appartement,55
716,001450,40,,MTE,DES CANNES,2,48.42,48,Appartement,56
717,002064,16,,RUE,D OULCHY LE CHATEAU,3,76.95,76,Appartement,57
718,006123,550,,RTE,DES VESPINS RN7,1,27.51,27,Appartement,58
719,006123,562,,CHE,DES RASCAS,3,66.02,65,Appartement,58
720,006123,26,,IMP,ROUBION,1,27.24,28,Appartement,58
721,006123,44,,AV,DES PLANTIERS,1,25.19,24,Appartement,58
722,006123,395,,CHE,DES RASCAS,3,64.82,67,Appartement,58
723,006123,79,,AV,DOC MAURICE DONNAT,1,21.14,21,Appartement,58
724,006123,721,,AV,DES PUGETS,2,35.14,35,Appartement,58
725,006123,341,Z,AV,DES FILAGNES,3,63.66,75,Appartement,58
726,006123,251,,MTE,DU MOULIN,4,81.13,81,Maison,58
727,006123,251,,AV,PAUL CEZANNE,2,55.52,55,Appartement,58
728,006123,23,,RUE,DU SUCHET,3,50.1,42,Appartement,58
729,006123,549,,CHE,DES RASCAS,1,29.45,32,Appartement,58
730,006123,524,,AV,DE LA LIBERATION,3,76.25,61,Appartement,58
731,006123,834,,COR,FAHNESTOCK,1,23.03,24,Appartement,58
732,006123,251,,AV,PAUL CEZANNE,2,52.28,52,Appartement,58
733,006123,19,,AV,LEONARD ANFOSSI,1,21.77,20,Appartement,58
734,006123,1092,,RTE,DU BORD DE MER RN 98,3,65.31,76,Appartement,58
735,006123,159,,BD,JEAN OSSOLA,2,55.01,53,Appartement,58
736,006123,633,,AV,DES PLANTIERS,2,46.6,47,Appartement,58
737,006123,491,,CHE,DES RASCAS,3,63.05,64,Appartement,58
738,006123,290,,AV,SAINT HUBERT,1,22.36,24,Appartement,58
739,006123,861,,AV,PIERRE SAUVAIGO,5,105.41,104,Appartement,58
740,006123,5,,RUE,DU PLATEAU CALLISTE,1,25.1,25,Appartement,58
741,006123,650,,AV,DU GAL DE GAULLE,2,64.52,51,Appartement,58
742,006123,231,,AV,JEAN AICARD,2,42.04,41,Appartement,58
743,006123,7,,RUE,ALBERT CAMUS,3,73.76,80,Appartement,58
744,006123,834,,COR,FAHNESTOCK,2,31.35,32,Appartement,58
745,006123,300,,ALL,DES CIGALES,2,49.03,49,Appartement,58
746,006123,711,,AV,PIERRE SAUVAIGO,2,42.05,42,Appartement,58
747,006123,323,,AV,DE VERDUN,2,54.02,42,Appartement,58
748,006123,404,,ALL,DES CIGALES,3,64.5,67,Appartement,58
749,006123,646,,AV,DES PLANTIERS,3,69.52,70,Appartement,58
750,006123,315,,CHE,DES RASCAS,1,31.57,31,Appartement,58
751,006123,430,,AV,DES PLANTIERS,4,85,85,Appartement,58
752,006123,58,,AV,GENERAL LECLERC,4,92.4,93,Appartement,58
753,006123,148,,IMP,FLEURIE,4,83.86,85,Maison,58
754,006123,393,,BD,DU POINT DU JOUR,2,50.79,52,Appartement,58
755,006123,111,,AV,DES PUGETS,2,40.42,40,Appartement,58
756,006123,189,,AV,MARC MOSCHETTI,4,114.6,100,Appartement,58
757,006123,139,A,AV,DOC MAURICE DONNAT,1,28.19,29,Appartement,58
758,006123,120,,AV,FRANCE D OUTRE MER,1,29.43,30,Appartement,58
759,006123,113,,ALL,DES CIGALES,4,84.6,85,Appartement,58
760,006123,549,,CHE,DES RASCAS,1,35.2,34,Appartement,58
761,002168,12,,AV,DE LA MARE AUX CANES,3,60.2,60,Appartement,59
